date,sitename,range,pass,lat,lon,cultivar,trait_description,canopy_height_cm
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 16,12,16,39.13928092913321,-96.63148722189909,PI221548,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",304.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 10,13,10,39.1393180207834,-96.63169869340891,PI226096,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",317.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 11,23,11,39.1396755143816,-96.6316677667152,PI255239,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",269.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 18,13,18,39.1393157724086,-96.63141712970459,PI226096,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",319.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 26,7,26,39.1390985427489,-96.63113124541701,PI22913,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",275.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 22,10,22,39.1392063929645,-96.63127439457321,PI229841,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",284.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 27,21,27,39.1396006491192,-96.631102919591,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",305.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 15,24,15,39.1397100270389,-96.6315277457293,PI267573,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",296.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 2,24,2,39.139714030514604,-96.63198609273701,PI329546,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",257.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 25,11,25,39.139242332476705,-96.6311682891247,PI253986,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",291.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 15,16,15,39.1394233565286,-96.63152428972771,PI329584,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",213.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 10,21,10,39.139604580400295,-96.6317022480129,PI329570,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",235.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 1,27,1,39.139819733703604,-96.6320222382788,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",303.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 12,28,12,39.1398523066062,-96.63163507126421,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",303.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 14,28,14,39.1398517676353,-96.6315653301627,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",293.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 1,29,1,39.1398909001732,-96.63202318795271,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",295.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 14,30,14,39.139923757288706,-96.63156624619342,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",292.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 13,9,13,39.1391735074521,-96.63159139362409,PI586443,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",249.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 17,8,17,39.1391366183181,-96.6314506671599,PI586443,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",275.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 6,9,6,39.1391760750739,-96.63183804852508,PI586435,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",283.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 20,22,20,39.1396368089966,-96.6313508045944,PI585467,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",201.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 10,23,10,39.1396758090203,-96.63170312865931,PI583832,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",269.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 19,21,19,39.1396024983461,-96.63138511346159,PI583832,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",287.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 25,4,25,39.1389922367475,-96.6311650752793,PI576399,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",263.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 13,17,13,39.1394596218117,-96.6315951044993,PI570431,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",85.7
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 24,16,24,39.1394206518773,-96.6312061704302,PI570373,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",225.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 26 Pass 12,26,12,39.1397814244598,-96.63163415514099,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",280.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 2,13,2,39.1393202923514,-96.6319811817895,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",273.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 5,16,5,39.139426340057796,-96.63187623042542,PI329585,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",195.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 3,11,3,39.13924836611321,-96.6319449620057,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",273.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 11,8,11,39.13913825329671,-96.6316608649511,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",277.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 24,6,24,39.1390637464353,-96.63120189889341,P898012,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",106.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 3 Pass 25,3,25,39.1389569073206,-96.6311646220575,Macia,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",152.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 3,22,3,39.1396414480421,-96.6319495050296,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",242.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 23,22,23,39.1396359840437,-96.6312440517263,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",289.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 1,23,1,39.139678498211204,-96.63202034474381,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",302.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 20 Pass 18,20,18,39.1395661764002,-96.6314198005451,Blade,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",289.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 8,14,8,39.1393542477169,-96.63177061428179,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",266.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 18,21,18,39.139602734929106,-96.63142019214871,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",257.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 23,13,23,39.1393143539188,-96.6312403554801,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",265.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 26,16,26,39.139420055061706,-96.6311354542713,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",245.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 13,2,13,39.1389246939549,-96.63158815762141,Macia,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",141.0
2016-08-16 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 16,15,16,39.1393876318745,-96.6314884230428,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",266.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 13,9,13,39.1391735074521,-96.63159139362409,PI586443,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",323.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 15,27,15,39.1398162755939,-96.63152902037771,PI619807,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",329.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 17,13,17,39.1393160539726,-96.6314526710848,PI586541,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",354.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 7,8,7,39.1391393576709,-96.63180298827851,PI586541,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",343.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 26,11,26,39.1392420610849,-96.63113312651491,PI586537,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",298.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 17,22,17,39.1396376292516,-96.63145629310871,PI620072,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",414.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 20,12,20,39.139279731637295,-96.63134648936631,PI641807,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",322.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 7,9,7,39.139175720981996,-96.63180345281741,PI641810,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",295.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 15,11,15,39.1392450880963,-96.6315221485866,PI641817,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",280.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 19,15,19,39.1393866304128,-96.6313827903163,PI641815,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",288.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 11,10,11,39.1392102476978,-96.63166178023572,PI641824,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",321.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 15,13,15,39.1393166203531,-96.631523004279,PI641835,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",352.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 7,31,7,39.1399610858019,-96.63181350572701,PI620072,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",392.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 7,12,7,39.1392836248415,-96.6318048342757,PI641829,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",286.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 5,15,5,39.139391290835206,-96.63187583061328,PI641830,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",244.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 9,10,9,39.1392109591941,-96.63173338115759,PI641850,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",341.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 23,11,23,39.1392428882162,-96.6312395406231,PI641892,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",357.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 21,13,21,39.1393149202495,-96.63131126152192,PI641860,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",324.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 8,8,8,39.1391390871656,-96.63176802012751,PI641860,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",319.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 22,35,22,39.14009876468071,-96.6312854211426,PI646242,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",331.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 4,21,4,39.139605971961004,-96.63191376216422,PI643016,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",426.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 18,14,18,39.1393515075416,-96.6314175220076,PI642998,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",344.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 13,11,13,39.1392456310085,-96.6315923243053,PI642998,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",373.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 3,33,3,39.1400342891238,-96.63195403598259,PI646266,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",320.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 11,13,11,39.13931774059329,-96.6316631624584,PI653617,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",327.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 17,12,17,39.13928063206129,-96.63145228328501,PI653617,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",316.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 6,10,6,39.1392120011879,-96.63183847210578,PI586537,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",324.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 5,12,5,39.1392842177386,-96.6318745956205,PI653616,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",318.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 12,11,12,39.139245899983,-96.6316272518163,PI641835,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",339.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 4,32,4,39.139997282608704,-96.6319185171859,PI646251,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",354.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 26,33,26,39.140027591823504,-96.63114341474329,PI570371,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",278.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 19,33,19,39.140029624175504,-96.63138971692659,PI585966,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",340.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 25,12,25,39.139278224406794,-96.6311687564736,PI651496,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",353.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 12,32,12,39.139995012902396,-96.6316369064251,PI570042,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",286.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 16,16,16,39.139423052967295,-96.6314888179009,PI570038,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",313.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 15,22,15,39.1396381795016,-96.63152688338621,PI570074,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",297.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 9,23,9,39.139676114903395,-96.6317387861207,PI570075,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",355.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 25,16,25,39.139420351142604,-96.63117057477909,PI570075,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",350.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 10,22,10,39.1396395358389,-96.63170268749491,PI570096,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",372.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 13,33,13,39.1400313889087,-96.6316025261377,PI570091,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",330.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 22,24,22,39.139707870872705,-96.6312805984079,PI570090,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",331.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 15,21,15,39.1396034327275,-96.6315264587233,PI570087,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",300.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 8,22,8,39.139640094686705,-96.63177406153851,PI570085,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",331.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 33 Pass 4,33,4,39.1400340041646,-96.6319189689466,PI570076,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",395.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 9,29,9,39.1398887859923,-96.6317412553962,PI570110,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",384.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 16,21,16,39.139603196531795,-96.6314908544025,PI570110,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",387.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 9,35,9,39.140103533883796,-96.6317437505557,PI570109,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",270.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 24,16,24,39.1394206518773,-96.6312061704302,PI570373,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",358.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 12,30,12,39.139924245619895,-96.63163599756399,PI570371,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",290.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 13,17,13,39.1394596218117,-96.6315951044993,PI570431,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",488.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 25,4,25,39.1389922367475,-96.6311650752793,PI576399,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",249.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 8,32,8,39.1399961558541,-96.63177834668271,PI585448,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",354.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 3,28,3,39.139854760089,-96.6319519630397,PI585406,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",369.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 10,23,10,39.1396758090203,-96.63170312865931,PI583832,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",345.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 19,21,19,39.1396024983461,-96.63138511346159,PI583832,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",332.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 9,7,9,39.139103074038,-96.6317321303936,PI576399,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",251.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 32 Pass 17,32,17,39.139993591582495,-96.6314602825805,PI585954,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",343.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 21,35,21,39.1400991341188,-96.6313214177128,PI585608,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",316.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 20,22,20,39.1396368089966,-96.6313508045944,PI585467,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",345.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 17,8,17,39.1391366183181,-96.6314506671599,PI586443,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",340.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 6,9,6,39.1391760750739,-96.63183804852508,PI586435,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",319.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 35 Pass 4,35,4,39.1401053682349,-96.6319198325617,PI585961,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",348.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 13,8,13,39.13913770951879,-96.63159093006858,PI651496,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",340.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 3,22,3,39.1396414480421,-96.6319495050296,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",355.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 17,9,17,39.13917204149271,-96.6314510638061,PI651495,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",374.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 1,18,1,39.13949848149171,-96.632017935544,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",365.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 26,16,26,39.139420055061706,-96.6311354542713,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",359.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 27 Pass 16,27,16,39.1398160217576,-96.6314932584483,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",407.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 23,31,23,39.1399565436271,-96.6312477221888,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",405.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 13,30,13,39.1399240030726,-96.63160113031842,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",360.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 1,30,1,39.1399269660623,-96.6320236736991,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",369.0
2016-10-21 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 1,28,1,39.1398553080778,-96.63202271525151,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",369.0
